review_id,product_id,product_category,review_rating,review_date,review_text
7711,PROD-2421,Grocery,3,02-09-2023,Average
7712,PROD-1171,Toys,1,14-09-2023,Poor quality
7713,PROD-4003,Toys,4,23-08-2024,Fantastic quality
7714,PROD-2779,Electronics,5,30-05-2024,Highly recommend
7715,PROD-3955,Grocery,1,14-04-2023,Very disappointed
7716,PROD-2923,Electronics,1,01-04-2024,Terrible
7717,PROD-5068,Electronics,4,26-05-2024,Loved it
7718,PROD-9498,Electronics,3,03-06-2023,Okay product
7719,PROD-9636,Fashion,1,10-09-2023,Very disappointed
7720,PROD-4531,Home & Kitchen,2,05-05-2023,Hated it
7721,PROD-3215,Home & Kitchen,4,22-02-2025,Highly recommend
7722,PROD-1769,Beauty,5,07-03-2025,Loved it
7723,PROD-2100,Toys,3,02-04-2025,Nothing special
7724,PROD-5332,Electronics,2,05-07-2023,Very disappointed
7725,PROD-1127,Books,4,03-02-2024,Very satisfied
7726,PROD-3826,Toys,1,18-03-2025,Poor quality
7727,PROD-5143,Toys,4,21-03-2024,Very satisfied
7728,PROD-9710,Books,3,07-03-2024,Nothing special
7729,PROD-3183,Grocery,1,11-07-2024,Very disappointed
7730,PROD-7042,Home & Kitchen,2,11-10-2023,Not recommended
7731,PROD-9804,Electronics,4,23-05-2024,Highly recommend
7732,PROD-4536,Electronics,2,14-11-2023,Hated it
7733,PROD-7051,Toys,4,13-03-2025,Great product
7734,PROD-1330,Books,3,17-06-2023,Neutral experience
7735,PROD-5728,Books,5,18-07-2024,Loved it
7736,PROD-9802,Toys,3,08-05-2024,Nothing special
7737,PROD-5491,Grocery,2,27-03-2025,Terrible
7738,PROD-8791,Home & Kitchen,2,08-07-2023,Very disappointed
7739,PROD-1622,Fashion,5,30-11-2023,Great product
7740,PROD-8201,Toys,2,19-04-2023,Terrible
7741,PROD-2280,Electronics,4,01-10-2023,Highly recommend
7742,PROD-4875,Fashion,5,05-02-2024,Very satisfied
7743,PROD-7721,Electronics,5,07-05-2023,Great product
7744,PROD-4874,Fashion,2,06-12-2024,Poor quality
7745,PROD-1929,Electronics,5,22-10-2024,Very satisfied
7746,PROD-7719,Books,5,17-01-2025,Highly recommend
7747,PROD-7524,Toys,5,01-08-2024,Great product
7748,PROD-5138,Beauty,2,05-06-2024,Terrible
7749,PROD-1823,Fashion,4,18-02-2024,Great product
7750,PROD-6166,Fashion,5,21-10-2024,Fantastic quality
7751,PROD-1664,Books,1,15-07-2024,Hated it
7752,PROD-7615,Electronics,2,26-09-2023,Not recommended
7753,PROD-1632,Grocery,4,24-10-2023,Loved it
7754,PROD-3895,Beauty,4,24-05-2024,Great product
7755,PROD-7236,Books,1,28-05-2023,Poor quality
7756,PROD-1893,Toys,1,30-05-2023,Poor quality
7757,PROD-1791,Electronics,4,26-09-2024,Fantastic quality
7758,PROD-7141,Home & Kitchen,5,17-06-2023,Great product
7759,PROD-4005,Toys,5,15-09-2024,Loved it
7760,PROD-2644,Grocery,1,05-01-2024,Very disappointed
7761,PROD-5706,Fashion,2,08-12-2023,Not recommended
7762,PROD-3621,Beauty,4,17-06-2024,Very satisfied
7763,PROD-1617,Beauty,2,15-09-2024,Hated it
7764,PROD-8726,Books,2,10-06-2024,Very disappointed
7765,PROD-6680,Books,4,20-01-2024,Very satisfied
7766,PROD-3941,Home & Kitchen,2,08-12-2023,Not recommended
7767,PROD-3925,Grocery,1,26-12-2023,Hated it
7768,PROD-8658,Beauty,1,18-09-2023,Not recommended
7769,PROD-5419,Home & Kitchen,4,20-02-2024,Very satisfied
7770,PROD-3873,Books,1,04-10-2024,Not recommended
7771,PROD-4919,Home & Kitchen,4,11-08-2023,Very satisfied
7772,PROD-3135,Fashion,1,25-01-2025,Hated it
7773,PROD-1799,Fashion,5,14-01-2025,Great product
7774,PROD-2475,Electronics,4,11-05-2024,Very satisfied
7775,PROD-8076,Toys,1,19-03-2024,Not recommended
7776,PROD-5802,Home & Kitchen,3,12-02-2025,Okay product
7777,PROD-8676,Electronics,2,20-07-2023,Poor quality
7778,PROD-6082,Toys,3,30-03-2024,Nothing special
7779,PROD-8411,Home & Kitchen,2,21-03-2024,Terrible
7780,PROD-2094,Grocery,2,08-06-2023,Terrible
7781,PROD-9172,Toys,4,06-01-2024,Fantastic quality
7782,PROD-6715,Grocery,1,17-09-2023,Terrible
7783,PROD-7793,Fashion,4,05-12-2024,Fantastic quality
7784,PROD-8124,Home & Kitchen,1,13-08-2024,Terrible
7785,PROD-2890,Toys,2,10-07-2024,Terrible
7786,PROD-9440,Grocery,1,08-02-2025,Very disappointed
7787,PROD-9173,Grocery,3,03-03-2025,Neutral experience
7788,PROD-1451,Beauty,3,07-09-2024,Neutral experience
7789,PROD-9403,Home & Kitchen,1,20-07-2024,Terrible
7790,PROD-6721,Books,5,21-09-2023,Great product
7791,PROD-6055,Grocery,2,18-02-2025,Hated it
7792,PROD-1991,Beauty,5,18-08-2023,Great product
7793,PROD-6634,Home & Kitchen,1,15-07-2023,Very disappointed
7794,PROD-7568,Electronics,2,08-05-2023,Hated it
7795,PROD-8739,Home & Kitchen,5,19-03-2024,Loved it
7796,PROD-7781,Grocery,4,25-10-2023,Great product
7797,PROD-6453,Books,2,05-05-2023,Terrible
7798,PROD-4148,Books,4,02-12-2024,Fantastic quality
7799,PROD-5687,Books,4,15-07-2024,Highly recommend
7800,PROD-8291,Fashion,4,23-05-2024,Great product
7801,PROD-4936,Home & Kitchen,5,27-03-2025,Fantastic quality
7802,PROD-8971,Home & Kitchen,1,15-04-2024,Very disappointed
7803,PROD-5916,Toys,5,30-06-2024,Highly recommend
7804,PROD-9465,Electronics,5,26-12-2024,Highly recommend
7805,PROD-9631,Fashion,5,20-09-2023,Loved it
7806,PROD-9244,Toys,1,06-06-2023,Terrible
7807,PROD-5390,Grocery,5,19-04-2024,Highly recommend
7808,PROD-5236,Fashion,5,29-04-2024,Very satisfied
7809,PROD-8354,Beauty,5,07-12-2023,Loved it
7810,PROD-8768,Books,4,17-04-2023,Loved it
7811,PROD-9020,Home & Kitchen,4,03-12-2023,Great product
7812,PROD-2067,Home & Kitchen,4,06-06-2024,Loved it
7813,PROD-9376,Electronics,1,17-12-2023,Very disappointed
7814,PROD-6358,Toys,5,05-04-2025,Very satisfied
7815,PROD-2561,Home & Kitchen,3,31-08-2024,Okay product
7816,PROD-4535,Fashion,1,17-07-2023,Not recommended
7817,PROD-3601,Electronics,2,18-11-2024,Not recommended
7818,PROD-7839,Toys,1,11-02-2025,Poor quality
7819,PROD-1742,Home & Kitchen,1,23-08-2024,Very disappointed
7820,PROD-6029,Beauty,4,15-05-2023,Very satisfied
7821,PROD-2851,Toys,2,09-04-2025,Not recommended
7822,PROD-8403,Fashion,3,11-10-2024,Average
7823,PROD-6795,Toys,3,30-10-2023,Okay product
7824,PROD-5647,Grocery,2,31-07-2024,Not recommended
7825,PROD-9659,Beauty,2,19-10-2024,Very disappointed
7826,PROD-2284,Beauty,5,16-03-2024,Loved it
7827,PROD-2537,Grocery,3,01-10-2024,Okay product
7828,PROD-7710,Electronics,2,04-05-2023,Poor quality
7829,PROD-2484,Fashion,2,23-05-2023,Poor quality
7830,PROD-3252,Grocery,5,12-10-2024,Loved it
7831,PROD-2192,Grocery,2,12-04-2024,Poor quality
7832,PROD-7461,Home & Kitchen,1,18-03-2025,Terrible
7833,PROD-1993,Beauty,3,08-02-2025,Average
7834,PROD-3982,Fashion,1,18-01-2024,Hated it
7835,PROD-6970,Electronics,4,05-06-2023,Fantastic quality
7836,PROD-3206,Toys,3,17-01-2024,Average
7837,PROD-6389,Home & Kitchen,5,18-03-2025,Great product
7838,PROD-5588,Beauty,1,31-05-2024,Not recommended
7839,PROD-2569,Toys,5,04-12-2024,Loved it
7840,PROD-2197,Electronics,2,27-07-2024,Very disappointed
7841,PROD-9088,Home & Kitchen,3,10-01-2025,It works
7842,PROD-4342,Toys,1,03-03-2024,Hated it
7843,PROD-2409,Toys,2,30-01-2024,Terrible
7844,PROD-5357,Home & Kitchen,1,10-07-2024,Hated it
7845,PROD-4058,Beauty,5,25-11-2023,Great product
7846,PROD-9681,Beauty,1,06-04-2024,Terrible
7847,PROD-4344,Books,1,30-08-2023,Not recommended
7848,PROD-4417,Home & Kitchen,4,18-12-2024,Great product
7849,PROD-4286,Fashion,4,18-11-2024,Very satisfied
7850,PROD-3112,Electronics,2,18-12-2023,Not recommended
7851,PROD-5529,Electronics,4,18-03-2025,Highly recommend
7852,PROD-3036,Grocery,1,06-02-2025,Terrible
7853,PROD-3955,Home & Kitchen,5,04-11-2023,Highly recommend
7854,PROD-9684,Electronics,5,13-06-2024,Very satisfied
7855,PROD-3419,Home & Kitchen,3,17-03-2024,It works
7856,PROD-1109,Toys,1,03-12-2024,Not recommended
7857,PROD-3694,Fashion,1,01-01-2024,Poor quality
7858,PROD-8845,Home & Kitchen,2,18-06-2024,Not recommended
7859,PROD-8063,Fashion,3,10-06-2023,Average
7860,PROD-2763,Books,5,24-12-2024,Highly recommend
7861,PROD-2956,Toys,2,29-02-2024,Very disappointed
7862,PROD-4662,Home & Kitchen,3,10-03-2025,It works
7863,PROD-7667,Home & Kitchen,4,28-04-2024,Very satisfied
7864,PROD-3487,Fashion,4,09-10-2023,Loved it
7865,PROD-2144,Fashion,4,01-06-2023,Very satisfied
7866,PROD-6598,Toys,5,04-02-2024,Highly recommend
7867,PROD-3455,Books,3,09-10-2024,Average
7868,PROD-4784,Books,1,15-01-2024,Very disappointed
7869,PROD-2573,Books,2,05-05-2024,Not recommended
7870,PROD-4770,Electronics,1,09-10-2023,Not recommended
7871,PROD-4373,Beauty,2,02-05-2024,Hated it
7872,PROD-7368,Fashion,1,09-05-2023,Poor quality
7873,PROD-9325,Electronics,3,02-10-2023,Okay product
7874,PROD-3117,Fashion,1,27-01-2025,Not recommended
7875,PROD-7013,Grocery,5,11-12-2023,Very satisfied
7876,PROD-7620,Fashion,5,10-07-2024,Fantastic quality
7877,PROD-4292,Books,4,23-01-2024,Loved it
7878,PROD-8409,Fashion,1,22-09-2024,Not recommended
7879,PROD-1494,Beauty,3,23-02-2024,Average
7880,PROD-9188,Fashion,2,21-02-2025,Terrible
7881,PROD-2653,Grocery,3,06-08-2023,It works
7882,PROD-2291,Electronics,3,09-04-2024,Average
7883,PROD-3633,Fashion,5,02-04-2025,Fantastic quality
7884,PROD-1054,Beauty,3,02-11-2023,Nothing special
7885,PROD-7762,Fashion,2,17-12-2023,Terrible
7886,PROD-2292,Books,1,23-10-2024,Hated it
7887,PROD-8620,Home & Kitchen,5,17-08-2024,Great product
7888,PROD-2486,Electronics,2,29-12-2024,Terrible
7889,PROD-1802,Fashion,2,01-06-2024,Poor quality
7890,PROD-5625,Grocery,4,26-02-2025,Fantastic quality
7891,PROD-5468,Fashion,5,17-04-2024,Very satisfied
7892,PROD-9755,Home & Kitchen,3,15-05-2023,Nothing special
7893,PROD-3398,Grocery,4,26-02-2025,Highly recommend
7894,PROD-3102,Home & Kitchen,1,06-05-2024,Poor quality
7895,PROD-1239,Electronics,1,20-05-2024,Poor quality
7896,PROD-5243,Fashion,1,17-12-2024,Poor quality
7897,PROD-4830,Home & Kitchen,4,02-05-2023,Fantastic quality
7898,PROD-9811,Books,4,22-05-2024,Loved it
7899,PROD-6136,Fashion,3,05-01-2024,Average
7900,PROD-4985,Fashion,5,07-08-2024,Great product
7901,PROD-1834,Books,4,11-07-2023,Very satisfied
7902,PROD-4010,Toys,5,12-11-2023,Loved it
7903,PROD-4609,Fashion,1,04-11-2023,Not recommended
7904,PROD-4297,Books,3,26-05-2024,Okay product
7905,PROD-5216,Toys,3,11-11-2024,Average
7906,PROD-1997,Home & Kitchen,5,21-12-2023,Great product
7907,PROD-7615,Beauty,1,21-04-2023,Very disappointed
7908,PROD-8686,Beauty,2,07-07-2023,Very disappointed
7909,PROD-3371,Beauty,5,06-01-2025,Fantastic quality
7910,PROD-4411,Grocery,1,22-02-2024,Terrible
7911,PROD-2720,Home & Kitchen,5,25-04-2023,Fantastic quality
7912,PROD-4014,Home & Kitchen,1,31-12-2023,Not recommended
7913,PROD-2262,Books,1,11-06-2024,Terrible
7914,PROD-7229,Home & Kitchen,4,23-07-2023,Great product
7915,PROD-8440,Home & Kitchen,3,05-06-2024,Neutral experience
7916,PROD-9764,Fashion,5,09-11-2024,Loved it
7917,PROD-7960,Beauty,2,22-07-2024,Terrible
7918,PROD-7073,Home & Kitchen,1,11-11-2023,Not recommended
7919,PROD-4336,Books,3,21-12-2023,Average
7920,PROD-7907,Toys,4,13-11-2023,Very satisfied
7921,PROD-1127,Toys,3,09-04-2024,Okay product
7922,PROD-9193,Books,2,07-10-2023,Poor quality
7923,PROD-2243,Toys,4,24-09-2023,Very satisfied
7924,PROD-1754,Beauty,2,12-03-2024,Terrible
7925,PROD-5476,Electronics,3,17-06-2023,Neutral experience
7926,PROD-3069,Electronics,1,09-07-2023,Hated it
7927,PROD-1634,Grocery,3,27-05-2024,It works
7928,PROD-4230,Home & Kitchen,3,16-04-2023,It works
7929,PROD-3782,Grocery,1,24-12-2023,Terrible
7930,PROD-6862,Fashion,5,28-11-2023,Very satisfied
7931,PROD-8226,Electronics,2,25-05-2023,Hated it
7932,PROD-1047,Beauty,1,28-05-2023,Very disappointed
7933,PROD-1725,Grocery,5,04-06-2024,Very satisfied
7934,PROD-1751,Books,3,21-08-2024,Neutral experience
7935,PROD-1015,Grocery,4,16-11-2023,Very satisfied
7936,PROD-5222,Home & Kitchen,1,02-10-2024,Very disappointed
7937,PROD-9661,Toys,4,09-01-2025,Loved it
7938,PROD-2005,Books,1,18-02-2025,Not recommended
7939,PROD-6360,Books,4,22-08-2024,Fantastic quality
7940,PROD-4737,Fashion,2,07-01-2025,Poor quality
7941,PROD-1029,Toys,3,25-05-2023,Average
7942,PROD-4764,Fashion,1,13-06-2023,Very disappointed
7943,PROD-9903,Fashion,1,12-08-2024,Very disappointed
7944,PROD-9388,Home & Kitchen,1,24-08-2023,Poor quality
7945,PROD-3785,Fashion,2,20-12-2023,Terrible
7946,PROD-3057,Fashion,2,27-12-2024,Hated it
7947,PROD-6450,Grocery,5,31-07-2024,Great product
7948,PROD-3826,Home & Kitchen,4,11-06-2023,Fantastic quality
7949,PROD-2496,Beauty,1,13-07-2023,Terrible
7950,PROD-3304,Grocery,1,18-09-2023,Not recommended
7951,PROD-6903,Electronics,1,15-03-2024,Very disappointed
7952,PROD-6747,Grocery,3,06-11-2023,It works
7953,PROD-6933,Grocery,2,15-05-2024,Terrible
7954,PROD-6009,Home & Kitchen,3,21-11-2023,It works
7955,PROD-1044,Grocery,3,15-07-2024,Neutral experience
7956,PROD-8631,Beauty,4,29-05-2024,Very satisfied
7957,PROD-6494,Fashion,2,07-11-2023,Hated it
7958,PROD-8887,Toys,5,21-11-2023,Great product
7959,PROD-6276,Books,4,20-07-2024,Very satisfied
7960,PROD-5583,Grocery,1,10-08-2024,Poor quality
7961,PROD-9261,Electronics,5,21-08-2024,Very satisfied
7962,PROD-6196,Toys,1,29-08-2023,Hated it
7963,PROD-4618,Home & Kitchen,2,16-09-2024,Not recommended
7964,PROD-2169,Electronics,4,27-07-2024,Loved it
7965,PROD-8957,Beauty,1,25-01-2025,Terrible
7966,PROD-9830,Grocery,2,05-06-2023,Hated it
7967,PROD-6970,Books,2,01-06-2023,Not recommended
7968,PROD-6720,Toys,4,17-11-2023,Great product
7969,PROD-4394,Books,2,29-07-2024,Terrible
7970,PROD-5228,Beauty,3,25-04-2023,It works
7971,PROD-5005,Electronics,3,06-04-2024,Okay product
7972,PROD-5227,Fashion,1,03-09-2024,Hated it
7973,PROD-9551,Fashion,3,02-11-2023,Nothing special
7974,PROD-8051,Electronics,1,06-09-2024,Poor quality
7975,PROD-8167,Beauty,3,08-04-2024,Neutral experience
7976,PROD-9388,Grocery,2,05-04-2024,Terrible
7977,PROD-5677,Beauty,3,30-11-2024,Neutral experience
7978,PROD-5436,Electronics,2,19-02-2024,Very disappointed
7979,PROD-2608,Grocery,4,13-03-2024,Highly recommend
7980,PROD-1480,Home & Kitchen,3,03-02-2025,It works
7981,PROD-4696,Toys,4,02-10-2023,Fantastic quality
7982,PROD-3484,Toys,2,04-09-2024,Terrible
7983,PROD-5117,Fashion,3,29-04-2024,Okay product
7984,PROD-5803,Toys,1,06-06-2024,Very disappointed
7985,PROD-3089,Toys,1,29-04-2023,Poor quality
7986,PROD-3167,Home & Kitchen,2,20-08-2023,Very disappointed
7987,PROD-1091,Electronics,2,24-04-2024,Hated it
7988,PROD-5169,Grocery,3,04-06-2024,Okay product
7989,PROD-4870,Fashion,1,07-02-2025,Terrible
7990,PROD-1233,Books,4,27-10-2024,Fantastic quality
7991,PROD-5377,Electronics,4,01-06-2023,Very satisfied
7992,PROD-2622,Fashion,3,02-12-2023,Okay product
7993,PROD-8318,Home & Kitchen,2,10-10-2024,Very disappointed
7994,PROD-9154,Grocery,3,20-09-2023,It works
7995,PROD-3169,Toys,4,13-11-2023,Fantastic quality
7996,PROD-5935,Toys,5,12-12-2023,Very satisfied
7997,PROD-9357,Toys,1,14-11-2024,Poor quality
7998,PROD-7190,Grocery,1,26-12-2024,Very disappointed
7999,PROD-6976,Toys,1,16-02-2025,Not recommended
8000,PROD-7310,Home & Kitchen,3,23-07-2023,Neutral experience
8001,PROD-5309,Toys,1,27-11-2023,Hated it
8002,PROD-5784,Toys,1,19-04-2023,Not recommended
8003,PROD-6724,Books,3,04-03-2025,Neutral experience
8004,PROD-8413,Grocery,1,21-07-2023,Terrible
8005,PROD-6556,Beauty,5,21-03-2025,Great product
8006,PROD-7668,Electronics,4,29-04-2023,Great product
8007,PROD-8967,Books,2,17-11-2023,Very disappointed
8008,PROD-8705,Home & Kitchen,1,11-04-2024,Very disappointed
8009,PROD-8772,Grocery,3,28-12-2023,Nothing special
8010,PROD-2505,Home & Kitchen,4,02-08-2023,Very satisfied
8011,PROD-5949,Beauty,5,16-04-2023,Highly recommend
8012,PROD-2689,Fashion,4,13-11-2023,Loved it
8013,PROD-7370,Grocery,2,20-02-2024,Very disappointed
8014,PROD-9759,Books,2,07-05-2024,Poor quality
8015,PROD-8783,Toys,1,01-12-2023,Hated it
8016,PROD-3244,Fashion,5,09-10-2023,Highly recommend
8017,PROD-4812,Grocery,2,11-03-2025,Terrible
8018,PROD-5824,Beauty,3,09-11-2023,It works
8019,PROD-4283,Toys,1,27-11-2023,Hated it
8020,PROD-9696,Books,3,04-01-2024,Neutral experience
8021,PROD-7175,Toys,2,13-10-2024,Not recommended
8022,PROD-1918,Home & Kitchen,5,03-10-2024,Great product
8023,PROD-6983,Fashion,2,05-05-2023,Very disappointed
8024,PROD-1642,Toys,5,24-03-2024,Loved it
8025,PROD-3995,Electronics,2,14-04-2024,Terrible
8026,PROD-9701,Books,2,11-05-2023,Poor quality
8027,PROD-9464,Fashion,3,20-10-2024,Nothing special
8028,PROD-5506,Home & Kitchen,5,06-06-2024,Highly recommend
8029,PROD-2750,Books,3,16-02-2024,It works
8030,PROD-6256,Fashion,4,31-10-2023,Fantastic quality
8031,PROD-8877,Books,5,30-06-2023,Great product
8032,PROD-5337,Electronics,1,26-02-2024,Hated it
8033,PROD-2913,Home & Kitchen,2,24-01-2025,Not recommended
8034,PROD-3360,Electronics,4,17-09-2023,Very satisfied
8035,PROD-6930,Fashion,3,02-03-2024,Nothing special
8036,PROD-2270,Toys,4,10-12-2023,Highly recommend
8037,PROD-9411,Toys,4,18-03-2024,Loved it
8038,PROD-3084,Electronics,3,17-08-2023,Average
8039,PROD-1102,Home & Kitchen,2,27-03-2025,Not recommended
8040,PROD-8008,Electronics,1,20-03-2024,Not recommended
8041,PROD-8789,Books,4,02-01-2024,Very satisfied
8042,PROD-3802,Electronics,4,05-12-2023,Loved it
8043,PROD-1867,Books,2,11-06-2024,Terrible
8044,PROD-8165,Grocery,1,31-10-2024,Hated it
8045,PROD-7018,Home & Kitchen,1,13-10-2024,Not recommended
8046,PROD-3482,Electronics,5,30-06-2024,Highly recommend
8047,PROD-8676,Books,1,06-08-2023,Very disappointed
8048,PROD-1279,Electronics,4,02-07-2024,Loved it
8049,PROD-9858,Home & Kitchen,5,08-02-2024,Very satisfied
8050,PROD-2024,Books,4,03-07-2023,Very satisfied
8051,PROD-5479,Fashion,5,01-04-2024,Very satisfied
8052,PROD-6622,Grocery,2,30-08-2023,Very disappointed
8053,PROD-1762,Fashion,5,08-06-2023,Highly recommend
8054,PROD-2257,Beauty,4,01-09-2024,Very satisfied
8055,PROD-1865,Books,3,21-09-2024,Okay product
8056,PROD-2759,Electronics,4,27-06-2023,Loved it
8057,PROD-1560,Electronics,1,25-09-2023,Terrible
8058,PROD-9630,Electronics,3,24-01-2025,Nothing special
8059,PROD-9225,Grocery,5,13-06-2024,Highly recommend
8060,PROD-7731,Electronics,3,14-11-2024,Average
8061,PROD-4198,Toys,3,17-03-2024,Neutral experience
8062,PROD-9433,Books,5,24-06-2024,Fantastic quality
8063,PROD-1668,Books,5,05-01-2025,Very satisfied
8064,PROD-8090,Books,4,06-05-2024,Fantastic quality
8065,PROD-9093,Toys,3,17-12-2024,It works
8066,PROD-5724,Toys,2,11-12-2023,Terrible
8067,PROD-6208,Home & Kitchen,5,30-07-2024,Great product
8068,PROD-4634,Grocery,4,05-06-2023,Great product
8069,PROD-8721,Home & Kitchen,5,24-08-2024,Highly recommend
8070,PROD-2102,Beauty,4,05-08-2024,Loved it
8071,PROD-2260,Home & Kitchen,2,01-12-2023,Terrible
8072,PROD-8688,Electronics,1,20-06-2024,Not recommended
8073,PROD-1932,Electronics,5,13-04-2024,Highly recommend
8074,PROD-3491,Books,4,11-11-2024,Loved it
8075,PROD-6220,Grocery,5,04-06-2023,Very satisfied
8076,PROD-3610,Books,4,12-09-2023,Fantastic quality
8077,PROD-4563,Electronics,3,06-09-2024,It works
8078,PROD-5113,Beauty,4,01-03-2024,Very satisfied
8079,PROD-3713,Beauty,5,08-11-2023,Loved it
8080,PROD-3918,Books,1,27-04-2023,Poor quality
8081,PROD-7403,Fashion,5,29-04-2023,Very satisfied
8082,PROD-8494,Beauty,4,09-09-2023,Loved it
8083,PROD-2129,Electronics,4,09-10-2023,Very satisfied
8084,PROD-1912,Beauty,5,26-02-2025,Great product
8085,PROD-2810,Fashion,1,08-07-2024,Not recommended
8086,PROD-5525,Fashion,3,27-11-2023,Okay product
8087,PROD-3519,Beauty,5,30-12-2024,Great product
8088,PROD-4711,Toys,2,28-04-2023,Not recommended
8089,PROD-9908,Books,1,06-04-2024,Terrible
8090,PROD-4223,Toys,4,05-12-2024,Great product
8091,PROD-5420,Fashion,4,26-12-2023,Highly recommend
8092,PROD-9316,Electronics,3,24-06-2023,Nothing special
8093,PROD-8021,Grocery,5,09-11-2023,Highly recommend
8094,PROD-1522,Toys,1,27-06-2024,Very disappointed
8095,PROD-9843,Electronics,2,21-12-2023,Poor quality
8096,PROD-9328,Toys,5,20-05-2024,Great product
8097,PROD-4081,Home & Kitchen,1,30-11-2024,Terrible
8098,PROD-6792,Beauty,5,17-05-2023,Highly recommend
8099,PROD-7388,Fashion,5,28-08-2024,Highly recommend
8100,PROD-5426,Toys,1,05-04-2024,Poor quality
8101,PROD-8964,Books,2,07-02-2024,Terrible
8102,PROD-7603,Fashion,5,07-03-2025,Fantastic quality
8103,PROD-6695,Electronics,4,16-04-2023,Loved it
8104,PROD-4497,Electronics,4,15-01-2024,Highly recommend
8105,PROD-7927,Books,4,19-05-2023,Fantastic quality
8106,PROD-5775,Books,1,30-04-2023,Hated it
8107,PROD-8599,Beauty,5,28-06-2024,Loved it
8108,PROD-6827,Electronics,3,19-07-2024,Nothing special
8109,PROD-3337,Fashion,1,08-03-2025,Terrible
8110,PROD-3787,Toys,2,23-02-2024,Very disappointed
8111,PROD-6202,Toys,2,25-03-2024,Hated it
8112,PROD-7126,Fashion,4,24-12-2023,Fantastic quality
8113,PROD-3579,Fashion,1,09-02-2024,Hated it
8114,PROD-4590,Beauty,4,21-02-2024,Very satisfied
8115,PROD-2739,Home & Kitchen,3,04-01-2025,It works
8116,PROD-8783,Beauty,4,07-04-2025,Very satisfied
8117,PROD-7644,Electronics,4,16-02-2024,Fantastic quality
8118,PROD-6031,Home & Kitchen,3,30-10-2024,Nothing special
8119,PROD-4962,Grocery,3,20-07-2024,Neutral experience
8120,PROD-7425,Books,5,17-07-2023,Highly recommend
8121,PROD-9111,Beauty,4,17-06-2023,Very satisfied
8122,PROD-7375,Books,2,14-03-2024,Terrible
8123,PROD-2018,Grocery,2,11-04-2025,Not recommended
8124,PROD-1181,Electronics,4,03-05-2023,Highly recommend
8125,PROD-1440,Fashion,4,05-08-2024,Loved it
8126,PROD-3724,Books,1,05-04-2024,Terrible
8127,PROD-7230,Grocery,3,26-06-2023,Nothing special
8128,PROD-9574,Beauty,1,30-04-2023,Not recommended
8129,PROD-1068,Grocery,3,17-10-2023,It works
8130,PROD-9701,Toys,5,10-05-2023,Very satisfied
8131,PROD-1756,Beauty,5,01-09-2024,Great product
8132,PROD-4813,Fashion,2,26-01-2024,Very disappointed
8133,PROD-7422,Toys,2,13-04-2023,Terrible
8134,PROD-7572,Books,3,03-11-2023,Nothing special
8135,PROD-8447,Toys,1,04-10-2024,Poor quality
8136,PROD-8753,Books,3,13-06-2024,Okay product
8137,PROD-1690,Fashion,3,29-11-2024,Neutral experience
8138,PROD-5494,Beauty,5,11-09-2024,Very satisfied
8139,PROD-2502,Books,3,03-02-2024,Neutral experience
8140,PROD-3919,Books,4,17-09-2024,Fantastic quality
8141,PROD-5168,Books,3,07-01-2025,It works
8142,PROD-2328,Electronics,5,14-06-2023,Highly recommend
8143,PROD-9587,Books,4,04-05-2023,Highly recommend
8144,PROD-4426,Beauty,2,19-06-2024,Very disappointed
8145,PROD-3635,Fashion,3,30-04-2023,Neutral experience
8146,PROD-2232,Electronics,1,12-06-2024,Poor quality
8147,PROD-6994,Toys,1,07-02-2025,Not recommended
8148,PROD-3492,Grocery,5,13-11-2023,Loved it
8149,PROD-6450,Toys,2,11-11-2023,Poor quality
8150,PROD-1130,Fashion,5,25-11-2024,Fantastic quality
8151,PROD-1037,Grocery,1,03-10-2024,Terrible
8152,PROD-4860,Toys,1,10-12-2024,Hated it
8153,PROD-8721,Toys,3,04-06-2024,Okay product
8154,PROD-1320,Home & Kitchen,4,21-05-2024,Fantastic quality
8155,PROD-7972,Books,1,08-04-2024,Hated it
8156,PROD-4053,Beauty,2,18-01-2024,Terrible
8157,PROD-5880,Electronics,3,24-11-2024,Okay product
8158,PROD-2959,Books,4,28-06-2024,Highly recommend
8159,PROD-8152,Fashion,4,21-05-2023,Great product
8160,PROD-7153,Fashion,1,20-11-2023,Poor quality
8161,PROD-4592,Home & Kitchen,3,21-05-2024,Average
8162,PROD-7862,Books,2,28-09-2023,Hated it
8163,PROD-9034,Home & Kitchen,4,14-01-2025,Highly recommend
8164,PROD-7344,Beauty,1,23-09-2023,Terrible
8165,PROD-6376,Toys,2,21-05-2024,Very disappointed
8166,PROD-4486,Electronics,3,11-07-2024,Okay product
8167,PROD-4701,Toys,4,30-10-2024,Great product
8168,PROD-1263,Grocery,5,04-12-2023,Very satisfied
8169,PROD-9421,Electronics,2,12-08-2023,Very disappointed
8170,PROD-1511,Electronics,1,21-09-2023,Hated it
8171,PROD-6211,Electronics,4,04-02-2024,Great product
8172,PROD-3178,Toys,2,28-08-2024,Not recommended
8173,PROD-3436,Home & Kitchen,3,19-01-2025,Average
8174,PROD-9188,Beauty,1,07-11-2023,Poor quality
8175,PROD-2114,Books,1,28-10-2023,Poor quality
8176,PROD-6215,Grocery,2,24-11-2024,Terrible
8177,PROD-3712,Home & Kitchen,3,24-06-2023,Okay product
